0	1	2	3	4	prediction
FBgn0267295	FBgn0267295	FBgn0276911	0.5058043117744611	0.459016393442623	0
FBgn0267295	FBgn0267295	MFBST.7408	0.5204081632653061	0.4640522875816994	0
FBgn0267295	FBgn0267295	MFBST.7409	0.35599078341013823	0.4660194174757282	0
FBgn0267295	FBgn0267295	MFBST.7410	0.08273285294902588	0.0	1
FBgn0267296	MFBST.7160	MFBST.13046	0.8510445049954587	0.4525080042689434	0
FBgn0267297	FBgn0267297	MFBST.13293	0.2417677642980936	0.4623655913978494	0
FBgn0267297	FBgn0267297	MFBST.13294	0.28884254431699685	0.4476534296028881	0
FBgn0267297	FBgn0267297	MFBST.13296	0.9190140845070424	0.42911877394636017	0
FBgn0267297	FBgn0267297	MFBST.13297	0.10112768279374318	0.5323741007194245	0
FBgn0267297	FBgn0267297	MFBST.7218	0.3365384615384616	0.4892857142857143	0
FBgn0267297	FBgn0267297	MFBST.7220	0.08256608256608257	0.5359712230215827	0
FBgn0267297	FBgn0267297	MFBST.7221	0.05467059980334316	0.5179856115107914	0
FBgn0267297	FBgn0267297	MFBST.7223	0.08575803981623277	0.4214285714285714	0
FBgn0267297	FBgn0267297	MFBST.7225	0.14227434982151962	0.5053763440860215	0
FBgn0267297	FBgn0267297	MFBST.7226	0.20996978851963746	0.4712230215827338	0
FBgn0267297	FBgn0267297	MFBST.7230	0.6942355889724311	0.4296028880866426	0
FBgn0267297	FBgn0267297	MFBST.7232	0.16178194607268465	0.4746376811594203	0
FBgn0267297	FBgn0267297	MFBST.7235	0.1595806639487478	0.4744525547445255	0
FBgn0267297	FBgn0267297	MFBST.7236	0.10371747211895913	0.5376344086021505	0
FBgn0267297	FBgn0267297	MFBST.7238	0.11940298507462685	0.4714285714285714	0
FBgn0267298	FBgn0267298	FBgn0237051	0.4696707105719237	0.4464944649446495	0
FBgn0267298	FBgn0267298	FBgn0276305	0.3353884093711467	0.4852941176470588	0
FBgn0267298	FBgn0267298	MFBST.13294	0.2831765935214211	0.4612546125461255	0
FBgn0267298	FBgn0267298	MFBST.13296	0.8975265017667845	0.4448818897637795	0
FBgn0267298	FBgn0267298	MFBST.13297	0.09781818181818183	0.5092936802973977	0
FBgn0267298	FBgn0267298	MFBST.13298	0.20534351145038168	0.483271375464684	0
FBgn0267298	FBgn0267298	MFBST.7218	0.3221556886227545	0.4795539033457249	0
FBgn0267298	FBgn0267298	MFBST.7221	0.053304484657749805	0.4723247232472325	0
FBgn0267298	FBgn0267298	MFBST.7222	0.21597392013039932	0.490566037735849	0
FBgn0267298	FBgn0267298	MFBST.7224	0.2965050732807215	0.4448669201520912	0
FBgn0267298	FBgn0267298	MFBST.7225	0.13761467889908258	0.462962962962963	0
FBgn0267298	FBgn0267298	MFBST.7226	0.2030188679245283	0.4535315985130112	0
FBgn0267298	FBgn0267298	MFBST.7227	0.23776223776223776	0.4522058823529412	0
FBgn0267298	FBgn0267298	MFBST.7228	0.5977777777777777	0.4460966542750929	0
FBgn0267298	FBgn0267298	MFBST.7229	0.042666666666666665	0.5	0
FBgn0267298	FBgn0267298	MFBST.7230	0.6741854636591479	0.4758364312267658	0
FBgn0267298	FBgn0267298	MFBST.7236	0.10033444816053512	0.4814814814814815	0
FBgn0267304	FBgn0267304	MFBST.5838	0.28237259816207183	0.4822485207100592	0
FBgn0267304	FBgn0267304	MFBST.5839	0.28205128205128205	0.5014662756598239	0
FBgn0267304	FBgn0267304	MFBST.5846	0.3669527896995708	0.4590643274853801	0
FBgn0267305	MFBST.5727	MFBST.5877	0.3765822784810127	0.4873949579831933	0
FBgn0267305	MFBST.5727	MFBST.5886	0.17132616487455196	0.4853556485355648	0
FBgn0267305	MFBST.5727	MFBST.5887	0.30955585464333785	0.4695652173913044	0
FBgn0267306	FBgn0267306	MFBST.5886	0.1840974212034384	0.4474708171206226	0
FBgn0267307	FBgn0267307	MFBST.5877	0.9170579029733961	0.4829351535836178	0
FBgn0267307	FBgn0267307	MFBST.5886	0.41465149359886205	0.4373927958833619	0
FBgn0267307	FBgn0267307	MFBST.5887	0.7945945945945946	0.4302721088435374	0
FBgn0267307	FBgn0267307	MFBST.5890	0.9451612903225808	0.4163822525597269	0
FBgn0267308	FBgn0267308	FBgn0276098	0.8811188811188811	0.4523809523809524	0
FBgn0267308	FBgn0267308	FBgn0277138	0.3485113835376533	0.4874371859296482	0
FBgn0267308	FBgn0267308	MFBST.5976	0.13333333333333333	0.4477611940298508	0
FBgn0267309	FBgn0267309	MFBST.6337	0.4177396280400572	0.4520547945205479	0
FBgn0267309	FBgn0267309	MFBST.6341	0.27110694183864914	0.3910034602076125	0
FBgn0267309	FBgn0267309	MFBST.6351	0.17915106117353308	0.5261324041811847	0
FBgn0267309	FBgn0267309	MFBST.6352	0.16914830256104826	0.5387323943661971	0
FBgn0267310	FBgn0267310	FBgn0276198	0.4397283531409168	0.4633204633204634	0
FBgn0267310	FBgn0267310	MFBST.6523	0.1346153846153846	0.4555984555984556	0
FBgn0267310	FBgn0267310	MFBST.6524	0.15037164093767869	0.4030418250950569	0
FBgn0267310	FBgn0267310	MFBST.6535	0.2570869990224829	0.4600760456273764	0
FBgn0267312	FBgn0267312	MFBST.6584	0.7460732984293194	0.43157894736842106	0
FBgn0267312	FBgn0267312	MFBST.6587	0.09123032444587216	0.4612676056338028	0
FBgn0267312	FBgn0267312	MFBST.6597	0.5570866141732284	0.4911660777385159	0
FBgn0267312	FBgn0267312	MFBST.6600	0.12856496152105026	0.4859154929577465	0
FBgn0267313	MFBST.6564	FBgn0275464	0.13339382940108893	0.4625850340136055	0
FBgn0267313	MFBST.6564	FBgn0275594	0.41628959276018107	0.4652173913043478	0
FBgn0267313	MFBST.6564	MFBST.6619	0.4479638009049774	0.4424242424242424	0
FBgn0267313	MFBST.6564	MFBST.6620	0.3551912568306011	0.4564102564102564	0
FBgn0267313	MFBST.6564	MFBST.6627	0.6215277777777778	0.4702048417132216	0
FBgn0267313	MFBST.6564	MFBST.6632	0.6969424460431655	0.4296774193548387	0
FBgn0267315	FBgn0267315	FBgn0243164	0.5260273972602739	0.4704861111111111	0
FBgn0267315	FBgn0267315	MFBST.8790	0.4205539358600583	0.43327556325823213	0
FBgn0267315	FBgn0267315	MFBST.8798	0.6966759002770083	0.9343936381709742	1
FBgn0267316	FBgn0267316	FBgn0275464	0.2644483362521892	0.4768211920529801	0
FBgn0267316	FBgn0267316	MFBST.6636	0.6228373702422145	0.5166666666666667	0
FBgn0267316	FBgn0267316	MFBST.6637	0.8345642540620384	0.4513274336283186	0
FBgn0267316	FBgn0267316	MFBST.6638	0.5721739130434783	0.4741641337386018	0
FBgn0267316	FBgn0267316	MFBST.6639	0.4205933682373473	0.43568464730290457	0
FBgn0267316	FBgn0267316	MFBST.6641	0.4652777777777778	0.4664179104477612	0
FBgn0267317	FBgn0267317	FBgn0275464	0.18898623279098872	0.4039735099337749	0
FBgn0267317	FBgn0267317	MFBST.6636	0.4538653366583541	0.467032967032967	0
FBgn0267317	FBgn0267317	MFBST.6637	0.8283582089552238	0.43993993993994	0
FBgn0267317	FBgn0267317	MFBST.6638	0.4167709637046308	0.4324324324324325	0
FBgn0267317	FBgn0267317	MFBST.6639	0.29440993788819875	0.5316455696202531	0
FBgn0267317	FBgn0267317	MFBST.6641	0.34167709637046306	0.4578754578754578	0
FBgn0267318	MFBST.6840	FBgn0276832	0.8672566371681416	0.41326530612244894	0
FBgn0267318	MFBST.6840	MFBST.7501	0.08940464177598385	0.4650112866817156	0
FBgn0267318	MFBST.6840	MFBST.7502	0.609353507565337	0.4943566591422122	0
FBgn0267318	MFBST.6840	MFBST.7504	0.239870340356564	0.5067567567567568	0
FBgn0267318	MFBST.6840	MFBST.7507	0.10611854684512427	0.4887387387387387	0
FBgn0267318	MFBST.6840	MFBST.7509	0.8230912476722533	0.4343891402714932	0
FBgn0267318	MFBST.6840	MFBST.7510	0.4217098943323727	0.4851936218678816	0
FBgn0267318	MFBST.6840	MFBST.7512	0.1184	0.4572072072072072	0
FBgn0267318	MFBST.6840	MFBST.7516	0.8658777120315582	0.4350797266514807	0
FBgn0267320	FBgn0267320	MFBST.6931	0.7224435590969456	0.4503676470588235	0
FBgn0267320	FBgn0267320	MFBST.6937	0.5153550863723608	0.4823091247672253	0
FBgn0267320	FBgn0267320	MFBST.6946	0.8557993730407524	0.42857142857142855	0
FBgn0267321	MFBST.7518	FBgn0236853	0.31813676907829536	0.454828660436137	0
FBgn0267321	MFBST.7518	FBgn0236855	0.3289070480081716	0.4503105590062112	0
FBgn0267321	MFBST.7518	MFBST.7525	0.09229005445686443	0.4968944099378882	0
FBgn0267321	MFBST.7518	MFBST.7527	0.12504824392126593	0.4567901234567901	0
FBgn0267321	MFBST.7518	MFBST.7528	0.06987847222222222	0.4440993788819876	0
FBgn0267321	MFBST.7518	MFBST.7529	0.1084175084175084	0.4627329192546584	0
FBgn0267321	MFBST.7518	MFBST.7531	0.16162617749132374	0.4478527607361963	0
FBgn0267321	MFBST.7518	MFBST.7532	0.8320413436692506	0.4720496894409938	0
FBgn0267322	FBgn0267322	MFBST.7586	0.5596899224806201	0.4778393351800554	0
FBgn0267322	FBgn0267322	MFBST.7587	0.762303664921466	0.4752747252747253	0
FBgn0267322	FBgn0267322	MFBST.7589	0.8685782556750299	0.4718019257221458	0
FBgn0267322	FBgn0267322	MFBST.7593	0.4216216216216217	0.4871794871794872	0
FBgn0267322	FBgn0267322	MFBST.7596	0.1837865055387714	0.5041095890410959	0
FBgn0267323	FBgn0267323	MFBST.6009	0.7154471544715447	0.45	0
FBgn0267323	FBgn0267323	MFBST.6023	0.4258188824662813	0.4253393665158371	0
FBgn0267347	MFBST.1927	MFBST.2907	0.7363796133567663	0.4582338902147972	0
FBgn0267347	MFBST.1927	MFBST.2911	0.18571428571428567	0.4326923076923077	0
FBgn0267347	MFBST.1927	MFBST.2913	0.5257142857142857	0.4583333333333333	0
FBgn0267347	MFBST.1927	MFBST.2919	0.4975501113585746	0.4512085944494181	0
FBgn0267347	MFBST.1927	MFBST.2926	0.2110664881749219	0.4566596194503171	0
FBgn0267347	MFBST.1927	MFBST.2931	0.6079343365253078	0.4527452745274527	0
FBgn0267390	MFBST.6767	FBgn0237174	0.11383344803854095	0.4655380894800484	0
FBgn0267390	MFBST.6767	MFBST.13111	0.2827044891214541	0.9415489527520702	1
FBgn0267390	MFBST.6767	MFBST.7042	0.3745025387676684	0.4628068889703188	0
FBgn0267390	MFBST.6767	MFBST.7045	0.2148351648351648	0.4635549872122762	0
FBgn0267390	MFBST.6767	MFBST.7047	0.5618683419830648	0.4786096256684492	0
FBgn0267390	MFBST.6767	MFBST.7048	0.3104489908004943	0.4440513047324193	0
FBgn0267390	MFBST.6767	MFBST.7049	0.21852666300164925	0.4484276729559749	0
FBgn0267390	MFBST.6767	MFBST.7050	0.5703906785469499	0.8252823840422975	1
FBgn0267390	MFBST.6767	MFBST.7051	0.2376169510181618	0.4574406485234511	0
FBgn0267390	MFBST.6767	MFBST.7052	0.3951734539969834	0.4659958362248439	0
FBgn0267390	MFBST.6767	MFBST.7053	0.19296316657504126	0.4836182336182336	0
FBgn0267390	MFBST.6767	MFBST.7056	0.5997523390203633	0.8373480155999082	1
FBgn0267390	MFBST.6767	MFBST.7059	0.2480800877674164	0.4604754007739082	0
FBgn0267390	MFBST.6767	MFBST.7060	0.4159013022618232	0.463085036255768	0
FBgn0267390	MFBST.6767	MFBST.7061	0.23352553542009885	0.44914756025867136	0
FBgn0267399	MFBST.7865	FBgn0277057	0.2955801104972376	0.4766355140186916	0
FBgn0267399	MFBST.7865	MFBST.9514	0.6672794117647058	0.4380165289256198	0
FBgn0267399	MFBST.7865	MFBST.9515	0.5796246648793566	0.4634597594819612	0
FBgn0267399	MFBST.7865	MFBST.9517	0.4972375690607735	0.4462962962962963	0
FBgn0267399	MFBST.7865	MFBST.9518	0.3978102189781022	0.44954128440366975	0
FBgn0267399	MFBST.7865	MFBST.9519	0.4853479853479853	0.46981132075471704	0
FBgn0267399	MFBST.7865	MFBST.9525	0.5884509624197983	0.4190031152647975	0
FBgn0267400	MFBST.7866	FBgn0277057	0.30544747081712065	0.4585987261146497	0
FBgn0267400	MFBST.7866	MFBST.9514	0.7113502935420744	0.4511691884456671	0
FBgn0267400	MFBST.7866	MFBST.9515	0.5439442658092176	0.4719211822660099	0
FBgn0267400	MFBST.7866	MFBST.9517	0.5259042033235581	0.4553903345724907	0
FBgn0267400	MFBST.7866	MFBST.9518	0.4354207436399217	0.4741573033707866	0
FBgn0267400	MFBST.7866	MFBST.9519	0.5190243902439025	0.4718045112781955	0
FBgn0267400	MFBST.7866	MFBST.9525	0.6257309941520468	0.4454828660436137	0
FBgn0267425	MFBST.1392	MFBST.858	0.8955375253549696	0.4167610419026048	0
FBgn0267425	MFBST.1392	MFBST.878	0.5856410256410256	0.4693520140105079	0
FBgn0267431	FBgn0267431	FBgn0276601	0.12316176470588235	0.4552238805970149	0
FBgn0267431	FBgn0267431	MFBST.2549	0.09872757933466196	0.4487577639751553	0
FBgn0267431	FBgn0267431	MFBST.2554	0.2809005973349671	0.4694656488549618	0
FBgn0267431	FBgn0267431	MFBST.2555	0.08755548752487373	0.4615384615384616	0
FBgn0267431	FBgn0267431	MFBST.2556	0.1240226889468036	0.4721878862793572	0
FBgn0267431	FBgn0267431	MFBST.2557	0.2632787387111588	0.4802325581395349	0
FBgn0267431	FBgn0267431	MFBST.2560	0.12871135598408326	0.4910820451843044	0
FBgn0267431	FBgn0267431	MFBST.2563	0.4175068744271311	0.4855470179290157	0
FBgn0267432	FBgn0267432	FBgn0277003	0.15709969788519634	0.4871794871794872	0
FBgn0267432	FBgn0267432	MFBST.12851	0.2860518401833023	0.5071339173967461	0
FBgn0267432	FBgn0267432	MFBST.12852	0.21538683186860685	0.9237458193979932	1
FBgn0267432	FBgn0267432	MFBST.12853	0.2282702237521515	0.4935595350298461	0
FBgn0267433	MFBST.12786	FBgn0277003	0.16085653730906965	0.9032258064516128	1
FBgn0267433	MFBST.12786	MFBST.12851	0.28903244537998113	0.5205926670015067	0
FBgn0267433	MFBST.12786	MFBST.12852	0.21536891221930596	0.51354096140826	0
FBgn0267433	MFBST.12786	MFBST.12853	0.2369363443689249	0.8994447871684146	1
FBgn0267438	MFBST.10139	FBgn0068274	0.3294509151414309	0.4621212121212121	0
FBgn0267438	MFBST.10139	FBgn0228478	0.4032586558044807	0.4520202020202021	0
FBgn0267438	MFBST.10139	FBgn0240833	0.5071151358344114	0.4566326530612245	0
FBgn0267438	MFBST.10139	MFBST.10184	0.3967280163599182	0.4742268041237113	0
FBgn0267438	MFBST.10139	MFBST.10185	0.8219461697722568	0.4735516372795971	0
FBgn0267440	FBgn0267440	MFBST.8582	0.4794444444444445	0.440324449594438	0
FBgn0267440	FBgn0267440	MFBST.8585	0.6915739268680445	0.4632183908045977	0
FBgn0267440	FBgn0267440	MFBST.8594	0.7523892267593397	0.43071593533487296	0
FBgn0267440	FBgn0267440	MFBST.8596	0.6681922196796338	0.4417808219178082	0
FBgn0267441	FBgn0267441	MFBST.479	0.30703012912482064	0.4532710280373832	0
FBgn0267441	FBgn0267441	MFBST.480	0.4892703862660944	0.4824561403508772	0
FBgn0267441	FBgn0267441	MFBST.481	0.8493723849372385	0.451559934318555	0
FBgn0267441	FBgn0267441	MFBST.482	0.8416458852867831	0.4651851851851852	0
FBgn0267441	FBgn0267441	MFBST.488	0.625	0.4355555555555555	0
FBgn0267441	FBgn0267441	MFBST.492	0.4914529914529914	0.5014492753623189	0
FBgn0267441	FBgn0267441	MFBST.493	0.7464940668824164	0.4725433526011561	0
FBgn0267442	MFBST.11201	MFBST.11172	0.6836313617606602	0.4325955734406439	0
FBgn0267442	MFBST.11201	MFBST.11178	0.9188144329896908	0.4642356241234222	0
FBgn0267442	MFBST.11201	MFBST.11194	0.9397260273972604	0.3979591836734694	0
FBgn0267442	MFBST.11201	MFBST.11199	0.7062841530054644	0.4119922630560928	0
FBgn0267443	MFBST.7755	MFBST.7723	0.09638090349075976	0.4394141145139814	0
FBgn0267443	MFBST.7755	MFBST.7727	0.9035532994923858	0.4691011235955056	0
FBgn0267447	MFBST.10807	FBgn0275905	0.8934240362811792	0.4162436548223351	0
FBgn0267447	MFBST.10807	FBgn0276517	0.5413533834586466	0.4513888888888889	0
FBgn0267447	MFBST.10807	MFBST.10865	0.5148632580261593	0.4480369515011548	0
FBgn0267447	MFBST.10807	MFBST.10869	0.4541666666666666	0.5137614678899083	0
FBgn0267447	MFBST.10807	MFBST.10875	0.29261744966442954	0.4128440366972477	0
FBgn0267447	MFBST.10807	MFBST.10879	0.2667083073079325	0.4847775175644028	0
FBgn0267448	FBgn0267448	FBgn0242778	0.5476718403547672	0.4574898785425101	0
FBgn0267448	FBgn0267448	FBgn0242779	0.8320545609548167	0.4508196721311475	0
FBgn0267448	FBgn0267448	FBgn0242783	0.8867735470941884	0.4429378531073446	0
FBgn0267448	FBgn0267448	FBgn0277042	0.7448433919022154	0.4369230769230769	0
FBgn0267448	FBgn0267448	MFBST.8150	0.6222501571338781	0.4626262626262626	0
FBgn0267448	FBgn0267448	MFBST.8153	0.7909604519774012	0.44081632653061226	0
FBgn0267448	FBgn0267448	MFBST.8154	0.8081632653061225	0.4484848484848485	0
FBgn0267448	FBgn0267448	MFBST.8155	0.7102803738317757	0.4787449392712551	0
FBgn0267448	FBgn0267448	MFBST.8164	0.7318352059925094	0.4554759467758444	0
FBgn0267448	FBgn0267448	MFBST.8165	0.14390065741417093	0.4842639593908629	0
FBgn0267448	FBgn0267448	MFBST.8166	0.17198457223001404	0.4444444444444444	0
FBgn0267448	FBgn0267448	MFBST.8167	0.5971943887775552	0.4630872483221477	0
FBgn0267448	FBgn0267448	MFBST.8168	0.563691073219659	0.4768683274021353	0
FBgn0267448	FBgn0267448	MFBST.8171	0.9071969696969696	0.4478079331941545	0
FBgn0267450	MFBST.9398	FBgn0242715	0.5973509933774834	0.5144124168514412	0
FBgn0267450	MFBST.9398	FBgn0242727	0.5967741935483871	0.4743243243243243	0
FBgn0267450	MFBST.9398	FBgn0276024	0.7161629434954008	0.43302752293577984	0
FBgn0267450	MFBST.9398	MFBST.13370	0.5206438068579426	0.4663978494623656	0
FBgn0267450	MFBST.9398	MFBST.13371	0.3217993079584775	0.4180107526881721	0
FBgn0267450	MFBST.9398	MFBST.13373	0.4649561952440551	0.4858681022880215	0
FBgn0267450	MFBST.9398	MFBST.8042	0.8758256274768824	0.4072398190045249	0
FBgn0267450	MFBST.9398	MFBST.8044	0.844671201814059	0.4563758389261745	0
FBgn0267450	MFBST.9398	MFBST.8046	0.4422310756972112	0.4564564564564565	0
FBgn0267450	MFBST.9398	MFBST.8047	0.7065789473684211	0.4432029795158287	0
FBgn0267450	MFBST.9398	MFBST.8048	0.33642261353104724	0.4986225895316804	0
FBgn0267450	MFBST.9398	MFBST.8049	0.7054973821989529	0.4415584415584416	0
FBgn0267450	MFBST.9398	MFBST.8051	0.17892215568862274	0.4939759036144578	0
FBgn0267450	MFBST.9398	MFBST.8053	0.8974042027194067	0.9517906336088154	1
FBgn0267450	MFBST.9398	MFBST.8055	0.12200684150513112	0.4566088117489986	0
FBgn0267450	MFBST.9398	MFBST.8056	0.5866141732283464	0.4671140939597315	0
FBgn0267450	MFBST.9398	MFBST.8059	0.6238410596026489	0.4288747346072187	0
FBgn0267450	MFBST.9398	MFBST.8060	0.7259740259740259	0.4579606440071557	0
FBgn0267450	MFBST.9398	MFBST.8061	0.41569282136894825	0.463186077643909	0
FBgn0267451	MFBST.7385	MFBST.7205	0.2847195357833656	0.48369565217391297	0
FBgn0267451	MFBST.7385	MFBST.7206	0.3477025106584557	0.4795640326975477	0
FBgn0267451	MFBST.7385	MFBST.7210	0.8822115384615384	0.44005449591280654	0
FBgn0267451	MFBST.7385	MFBST.7212	0.5020080321285141	0.456	0
FBgn0267451	MFBST.7385	MFBST.7213	0.8665785997357992	0.4725609756097561	0
FBgn0267451	MFBST.7385	MFBST.7214	0.43893591293833134	0.4765840220385675	0
FBgn0267451	MFBST.7385	MFBST.7215	0.5701078582434514	0.4662162162162162	0
FBgn0267451	MFBST.7385	MFBST.7216	0.3621969322117764	0.4959016393442623	0
FBgn0267451	MFBST.7385	MFBST.7218	0.8772348033373063	0.4619565217391304	0
FBgn0267451	MFBST.7385	MFBST.7220	0.21862948679916935	0.4531886024423338	0
FBgn0267451	MFBST.7385	MFBST.7221	0.1434739941118744	0.4705882352941176	0
FBgn0267451	MFBST.7385	MFBST.7222	0.5933441558441559	0.4746922024623803	0
FBgn0267451	MFBST.7385	MFBST.7223	0.22456461961503207	0.4380952380952381	0
FBgn0267451	MFBST.7385	MFBST.7224	0.819304152637486	0.4520547945205479	0
FBgn0267452	MFBST.5392	MFBST.5426	0.6083086053412463	0.4455284552845529	0
FBgn0267452	MFBST.5392	MFBST.5429	0.4856577645895153	0.4439918533604888	0
FBgn0267452	MFBST.5392	MFBST.5432	0.6664425016812374	0.4823410696266398	0
FBgn0267452	MFBST.5392	MFBST.5440	0.13961581291759464	0.44965104685942175	0
FBgn0267453	MFBST.7517	FBgn0236853	0.6875430144528561	0.4584584584584585	0
FBgn0267453	MFBST.7517	FBgn0236855	0.669882839421089	0.4804526748971194	0
FBgn0267453	MFBST.7517	FBgn0239812	0.4504814305364512	0.4656488549618321	0
FBgn0267453	MFBST.7517	FBgn0276017	0.2967563837129055	0.4465116279069768	0
FBgn0267453	MFBST.7517	MFBST.7522	0.34532374100719426	0.4597222222222222	0
FBgn0267453	MFBST.7517	MFBST.7525	0.4066153407470773	0.4768583450210378	0
FBgn0267453	MFBST.7517	MFBST.7528	0.30938987451319777	0.4678321678321679	0
FBgn0267453	MFBST.7517	MFBST.7531	0.7035398230088495	0.4591194968553459	0
FBgn0267453	MFBST.7517	MFBST.7532	0.2584192439862543	0.4601063829787234	0
FBgn0267453	MFBST.7517	MFBST.7537	0.6653033401499661	0.4323770491803279	0
FBgn0267454	MFBST.6209	MFBST.5440	0.12141863699582756	0.4524627720504009	0
FBgn0267454	MFBST.6209	MFBST.5452	0.4898419864559819	0.4216589861751152	0
FBgn0267454	MFBST.6209	MFBST.5460	0.8971193415637858	0.40940366972477066	0
FBgn0267455	MFBST.5126	MFBST.5175	0.8269230769230769	0.4334038054968288	0
FBgn0267455	MFBST.5126	MFBST.5176	0.6334661354581673	0.4609164420485175	0
FBgn0267456	MFBST.5131	MFBST.5172	0.3670103092783505	0.4606741573033708	0
FBgn0267456	MFBST.5131	MFBST.5174	0.4763860369609856	0.4806034482758621	0
FBgn0267456	MFBST.5131	MFBST.5178	0.9162462159434914	0.42180616740088106	0
FBgn0267458	MFBST.5182	MFBST.5223	0.05072337458602057	0.436426116838488	0
FBgn0267459	FBgn0267459	MFBST.5273	0.4086853063652588	0.4949053857350801	0
FBgn0267459	FBgn0267459	MFBST.5288	0.2907801418439716	0.473170731707317	0
FBgn0267460	FBgn0267460	MFBST.5273	0.20371479928100655	0.5235294117647059	0
FBgn0267460	FBgn0267460	MFBST.5288	0.6017441860465116	0.42028985507246375	0
FBgn0267461	MFBST.5234	MFBST.5273	0.6463923673225999	0.4428044280442805	0
FBgn0267461	MFBST.5234	MFBST.5288	0.18886861313868614	0.463768115942029	0
FBgn0267461	MFBST.5234	MFBST.5294	0.7958732498157701	0.4287037037037037	0
FBgn0267461	MFBST.5234	MFBST.5296	0.43089430894308944	0.4318658280922432	0
FBgn0267462	MFBST.5299	FBgn0238243	0.6033464566929134	0.4616639477977161	0
FBgn0267462	MFBST.5299	FBgn0275867	0.10467289719626167	0.452922077922078	0
FBgn0267462	MFBST.5299	FBgn0277376	0.31098790322580644	0.473257698541329	0
FBgn0267463	MFBST.5310	FBgn0258987	0.2643884892086331	0.5238095238095238	0
FBgn0267468	MFBST.5357	MFBST.5398	0.3800335570469799	0.933774834437086	1
FBgn0267468	MFBST.5357	MFBST.5402	0.5043763676148797	0.4685466377440347	0
FBgn0267470	MFBST.5553	MFBST.5704	0.3777267508610792	0.4711246200607903	0
FBgn0267471	MFBST.5698	MFBST.5835	0.8453237410071942	0.4425531914893617	0
FBgn0267471	MFBST.5698	MFBST.5838	0.9053941908713692	0.4472960586617782	0
FBgn0267471	MFBST.5698	MFBST.5839	0.8973727422003284	0.4419030192131748	0
FBgn0267471	MFBST.5698	MFBST.5846	0.8153434433541481	0.4682713347921225	0
FBgn0267471	MFBST.5698	MFBST.5854	0.4866666666666667	0.4657534246575342	0
FBgn0267473	MFBST.6104	MFBST.5564	0.9312820512820512	0.3997797356828194	0
FBgn0267473	MFBST.6104	MFBST.5566	0.5811518324607329	0.4288288288288288	0
FBgn0267473	MFBST.6104	MFBST.5571	0.7782534246575342	0.8976897689768977	1
FBgn0267473	MFBST.6104	MFBST.5576	0.6820566631689402	0.4661538461538461	0
FBgn0267473	MFBST.6104	MFBST.5578	0.6909469302809573	0.4668674698795181	0
FBgn0267473	MFBST.6104	MFBST.5584	0.8202716823406478	0.4509554140127389	0
FBgn0267474	MFBST.6480	MFBST.6532	0.9236883942766296	0.4311531841652324	0
FBgn0267474	MFBST.6480	MFBST.6535	0.8272208638956805	0.43251231527093603	0
FBgn0267474	MFBST.6480	MFBST.6544	0.6459175424413904	0.4568210262828536	0
FBgn0267474	MFBST.6480	MFBST.6551	0.4626743232157506	0.4609929078014184	0
FBgn0267475	MFBST.6616	MFBST.6664	0.20653623832814585	0.43918191603875134	0
FBgn0267476	MFBST.5377	MFBST.5413	0.4697926059513075	0.4932821497120921	0
FBgn0267476	MFBST.5377	MFBST.5426	0.8440514469453376	0.38857142857142857	0
FBgn0267476	MFBST.5377	MFBST.5429	0.8300536672629696	0.4181034482758621	0
FBgn0267477	MFBST.5383	FBgn0238173	0.6301498127340824	0.4947994056463596	0
FBgn0267477	MFBST.5383	MFBST.5432	0.6825619448340347	0.4636986301369863	0
FBgn0267477	MFBST.5383	MFBST.5433	0.656003708854891	0.4480565371024735	0
FBgn0267478	MFBST.5384	MFBST.5432	0.3294836956521739	0.4329896907216495	0
FBgn0267479	FBgn0267479	MFBST.6252	0.8566392479435958	0.44718792866941015	0
FBgn0267479	FBgn0267479	MFBST.6254	0.6196032672112018	0.4651600753295669	0
FBgn0267481	MFBST.5770	MFBST.5905	0.0953757225433526	0.4621212121212121	0
FBgn0267481	MFBST.5770	MFBST.5910	0.05635838150289017	0.4871794871794872	0
FBgn0267481	MFBST.5770	MFBST.5911	0.09884559884559883	0.4379562043795621	0
FBgn0267481	MFBST.5770	MFBST.5919	0.5991348233597693	0.4332129963898917	0
FBgn0267482	MFBST.5879	FBgn0237761	0.6573604060913706	0.44015444015444016	0
FBgn0267482	MFBST.5879	MFBST.6044	0.663659793814433	0.4485436893203884	0
FBgn0267482	MFBST.5879	MFBST.6046	0.3225605966438782	0.4566473988439306	0
FBgn0267483	MFBST.5917	MFBST.6086	0.5459610027855153	0.4591836734693878	0
FBgn0267483	MFBST.5917	MFBST.6088	0.5124183006535947	0.44642857142857145	0
FBgn0267483	MFBST.5917	MFBST.6094	0.15131830340084065	0.4873737373737374	0
FBgn0267484	MFBST.5355	MFBST.5398	0.3420608108108108	0.4617283950617284	0
FBgn0267484	MFBST.5355	MFBST.5402	0.4415300546448088	0.4381188118811881	0
FBgn0267485	MFBST.5922	MFBST.6094	0.7176117161096508	0.43223443223443225	0
FBgn0267485	MFBST.5922	MFBST.6096	0.34435401831129203	0.4667651403249631	0
FBgn0267485	MFBST.5922	MFBST.6097	0.5005081300813008	0.4456852791878173	0
FBgn0267495	FBgn0267495	MFBST.12585	0.03663793103448276	0.4621848739495799	0
FBgn0267495	FBgn0267495	MFBST.12591	0.3956989247311828	0.44642857142857145	0
